년도,역명,월,역번호,승차인원,하차인원,_source_file
2018,용문,12,1109,239286,244457,대전교통공사_역별 수송실적_20181231.csv
2019,용문,1,1109,241517,245818,대전교통공사_역별 수송실적_20191231.csv
2019,용문,2,1109,203837,208303,대전교통공사_역별 수송실적_20191231.csv
2019,용문,3,1109,241409,247369,대전교통공사_역별 수송실적_20191231.csv
2019,용문,4,1109,237791,244390,대전교통공사_역별 수송실적_20191231.csv
2019,용문,5,1109,245081,249378,대전교통공사_역별 수송실적_20191231.csv
2019,용문,6,1109,223096,227074,대전교통공사_역별 수송실적_20191231.csv
2019,용문,7,1109,235597,238817,대전교통공사_역별 수송실적_20191231.csv
2019,용문,8,1109,219135,221918,대전교통공사_역별 수송실적_20191231.csv
2019,용문,9,1109,208673,211227,대전교통공사_역별 수송실적_20191231.csv
2019,용문,10,1109,237810,241964,대전교통공사_역별 수송실적_20191231.csv
2019,용문,11,1109,230771,235463,대전교통공사_역별 수송실적_20191231.csv
2019,용문,12,1109,237114,242207,대전교통공사_역별 수송실적_20191231.csv
2020,용문,1,1109,215117,219133,대전교통공사_역별 수송실적_20200531.csv
2020,용문,2,1109,161984,163355,대전교통공사_역별 수송실적_20200531.csv
2020,용문,3,1109,97435,97672,대전교통공사_역별 수송실적_20200531.csv
2020,용문,4,1109,115539,115511,대전교통공사_역별 수송실적_20200531.csv
2020,용문,5,1109,140200,140848,대전교통공사_역별 수송실적_20200531.csv
2020,용문,6,1109,134182,133865,대전교통공사_역별 수송실적_20211231.csv
2020,용문,7,1109,130318,129474,대전교통공사_역별 수송실적_20211231.csv
2020,용문,8,1109,125334,125672,대전교통공사_역별 수송실적_20211231.csv
2020,용문,9,1109,122520,122180,대전교통공사_역별 수송실적_20211231.csv
2020,용문,10,1109,137027,137480,대전교통공사_역별 수송실적_20211231.csv
2020,용문,11,1109,144824,145614,대전교통공사_역별 수송실적_20211231.csv
2020,용문,12,1109,127065,128585,대전교통공사_역별 수송실적_20211231.csv
2021,용문,1,1109,123879,124844,대전교통공사_역별 수송실적_20211231.csv
2021,용문,2,1109,119589,121112,대전교통공사_역별 수송실적_20211231.csv
2021,용문,3,1109,147914,148784,대전교통공사_역별 수송실적_20211231.csv
2021,용문,4,1109,143171,143278,대전교통공사_역별 수송실적_20211231.csv
2021,용문,5,1109,142045,142241,대전교통공사_역별 수송실적_20211231.csv
2021,용문,6,1109,145306,145412,대전교통공사_역별 수송실적_20211231.csv
2021,용문,7,1109,137127,137937,대전교통공사_역별 수송실적_20211231.csv
2021,용문,8,1109,121572,121783,대전교통공사_역별 수송실적_20211231.csv
2021,용문,9,1109,128139,128359,대전교통공사_역별 수송실적_20211231.csv
2021,용문,10,1109,144065,144624,대전교통공사_역별 수송실적_20211231.csv
2021,용문,11,1109,152603,154477,대전교통공사_역별 수송실적_20211231.csv
2021,용문,12,1109,150764,152715,대전교통공사_역별 수송실적_20211231.csv
2022,용문,1,1109,140848,142419,대전교통공사_역별 수송실적_20221231.csv
2022,용문,2,1109,118105,120236,대전교통공사_역별 수송실적_20221231.csv
2022,용문,3,1109,137409,139263,대전교통공사_역별 수송실적_20221231.csv
2022,용문,4,1109,148264,149064,대전교통공사_역별 수송실적_20221231.csv
2022,용문,5,1109,168884,170426,대전교통공사_역별 수송실적_20221231.csv
2022,용문,6,1109,161892,162643,대전교통공사_역별 수송실적_20221231.csv
2022,용문,7,1109,159217,159691,대전교통공사_역별 수송실적_20221231.csv
2022,용문,8,1109,151711,151528,대전교통공사_역별 수송실적_20221231.csv
2022,용문,9,1109,156733,155575,대전교통공사_역별 수송실적_20221231.csv
2022,용문,10,1109,168461,168085,대전교통공사_역별 수송실적_20221231.csv
2022,용문,11,1109,170611,169961,대전교통공사_역별 수송실적_20221231.csv
2022,용문,12,1109,176728,178941,대전교통공사_역별 수송실적_20221231.csv
2023,용문,1,1109,160381,161936,대전교통공사_역별 수송실적_20231231.csv
2023,용문,2,1109,165060,168183,대전교통공사_역별 수송실적_20231231.csv
2023,용문,3,1109,189346,193099,대전교통공사_역별 수송실적_20231231.csv
2023,용문,4,1109,180858,183242,대전교통공사_역별 수송실적_20231231.csv
2023,용문,5,1109,189974,192650,대전교통공사_역별 수송실적_20231231.csv
2023,용문,6,1109,189405,191562,대전교통공사_역별 수송실적_20231231.csv
2023,용문,7,1109,182753,185265,대전교통공사_역별 수송실적_20231231.csv
2023,용문,8,1109,188854,192394,대전교통공사_역별 수송실적_20231231.csv
2023,용문,9,1109,177309,178557,대전교통공사_역별 수송실적_20231231.csv
2023,용문,10,1109,186303,189251,대전교통공사_역별 수송실적_20231231.csv
2023,용문,11,1109,185412,189618,대전교통공사_역별 수송실적_20231231.csv
2023,용문,12,1109,189606,193613,대전교통공사_역별 수송실적_20231231.csv
2024,용문,1,1109,185461,189887,대전교통공사_역별 수송실적_20241231.csv
2024,용문,2,1109,166297,169379,대전교통공사_역별 수송실적_20241231.csv
2024,용문,3,1109,192309,196831,대전교통공사_역별 수송실적_20241231.csv
2024,용문,4,1109,189482,193947,대전교통공사_역별 수송실적_20241231.csv
2024,용문,5,1109,200124,205718,대전교통공사_역별 수송실적_20241231.csv
2024,용문,6,1109,188856,192496,대전교통공사_역별 수송실적_20241231.csv
2024,용문,7,1109,196687,199751,대전교통공사_역별 수송실적_20241231.csv
2024,용문,8,1109,186305,190920,대전교통공사_역별 수송실적_20241231.csv
2024,용문,9,1109,167719,170378,대전교통공사_역별 수송실적_20241231.csv
2024,용문,10,1109,191255,194199,대전교통공사_역별 수송실적_20241231.csv
2024,용문,11,1109,192777,195231,대전교통공사_역별 수송실적_20241231.csv
2024,용문,12,1109,198293,201753,대전교통공사_역별 수송실적_20241231.csv
2026,용문,1,1109,215076,216862,대전교통공사_역별 수송실적_20260731.csv
2026,용문,2,1109,188650,190274,대전교통공사_역별 수송실적_20260731.csv
2026,용문,3,1109,227485,229382,대전교통공사_역별 수송실적_20260731.csv
2026,용문,4,1109,231011,231991,대전교통공사_역별 수송실적_20260731.csv
2026,용문,5,1109,227203,229547,대전교통공사_역별 수송실적_20260731.csv
2026,용문,6,1109,221463,221917,대전교통공사_역별 수송실적_20260731.csv
2026,용문,7,1109,224801,227409,대전교통공사_역별 수송실적_20260731.csv
2015,월드컵경기장,1,1119,74805,68164,대전교통공사_역별 수송실적_20151231.csv
2015,월드컵경기장,2,1119,62855,57984,대전교통공사_역별 수송실적_20151231.csv
2015,월드컵경기장,3,1119,83261,81264,대전교통공사_역별 수송실적_20151231.csv
2015,월드컵경기장,4,1119,76083,71244,대전교통공사_역별 수송실적_20151231.csv
2015,월드컵경기장,5,1119,76890,72091,대전교통공사_역별 수송실적_20151231.csv
2015,월드컵경기장,6,1119,64666,60621,대전교통공사_역별 수송실적_20151231.csv
2015,월드컵경기장,7,1119,71756,66552,대전교통공사_역별 수송실적_20151231.csv
2015,월드컵경기장,8,1119,72057,67096,대전교통공사_역별 수송실적_20151231.csv
2015,월드컵경기장,9,1119,70750,65949,대전교통공사_역별 수송실적_20151231.csv
2015,월드컵경기장,10,1119,80471,74922,대전교통공사_역별 수송실적_20151231.csv
2015,월드컵경기장,11,1119,74019,68276,대전교통공사_역별 수송실적_20151231.csv
2015,월드컵경기장,12,1119,78836,72779,대전교통공사_역별 수송실적_20151231.csv
2016,월드컵경기장,1,1119,70602,64333,대전교통공사_역별 수송실적_20161231.csv
2016,월드컵경기장,2,1119,62871,57667,대전교통공사_역별 수송실적_20161231.csv
2016,월드컵경기장,3,1119,75845,71036,대전교통공사_역별 수송실적_20161231.csv
2016,월드컵경기장,4,1119,74170,68001,대전교통공사_역별 수송실적_20161231.csv
2016,월드컵경기장,5,1119,75060,69386,대전교통공사_역별 수송실적_20161231.csv
2016,월드컵경기장,6,1119,75970,70193,대전교통공사_역별 수송실적_20161231.csv
2016,월드컵경기장,7,1119,71506,65556,대전교통공사_역별 수송실적_20161231.csv
2016,월드컵경기장,8,1119,70101,63818,대전교통공사_역별 수송실적_20161231.csv
2016,월드컵경기장,9,1119,69067,64374,대전교통공사_역별 수송실적_20161231.csv
2016,월드컵경기장,10,1119,76100,70270,대전교통공사_역별 수송실적_20161231.csv
2016,월드컵경기장,11,1119,75384,69152,대전교통공사_역별 수송실적_20161231.csv
2016,월드컵경기장,12,1119,78987,72590,대전교통공사_역별 수송실적_20161231.csv
2017,월드컵경기장,1,1119,70217,64046,대전교통공사_역별 수송실적_20171231.csv
2017,월드컵경기장,2,1119,67926,62225,대전교통공사_역별 수송실적_20171231.csv
2017,월드컵경기장,3,1119,76956,72298,대전교통공사_역별 수송실적_20171231.csv
2017,월드컵경기장,4,1119,73663,68515,대전교통공사_역별 수송실적_20171231.csv
2017,월드컵경기장,5,1119,79531,73739,대전교통공사_역별 수송실적_20171231.csv
2017,월드컵경기장,6,1119,80853,75378,대전교통공사_역별 수송실적_20171231.csv
2017,월드컵경기장,7,1119,74804,69064,대전교통공사_역별 수송실적_20171231.csv
2017,월드컵경기장,8,1119,75962,71117,대전교통공사_역별 수송실적_20171231.csv
2017,월드컵경기장,9,1119,90864,85500,대전교통공사_역별 수송실적_20171231.csv
2017,월드컵경기장,10,1119,73486,67238,대전교통공사_역별 수송실적_20171231.csv
2017,월드컵경기장,11,1119,81243,74125,대전교통공사_역별 수송실적_20171231.csv
2017,월드컵경기장,12,1119,83078,75033,대전교통공사_역별 수송실적_20171231.csv
2018,월드컵경기장,1,1119,80709,71854,대전교통공사_역별 수송실적_20181231.csv
2018,월드컵경기장,2,1119,70138,62905,대전교통공사_역별 수송실적_20181231.csv
2018,월드컵경기장,3,1119,84570,76405,대전교통공사_역별 수송실적_20181231.csv
2018,월드컵경기장,4,1119,82909,74895,대전교통공사_역별 수송실적_20181231.csv
2018,월드컵경기장,5,1119,86304,77233,대전교통공사_역별 수송실적_20181231.csv
2018,월드컵경기장,6,1119,87576,79120,대전교통공사_역별 수송실적_20181231.csv
2018,월드컵경기장,7,1119,82971,73565,대전교통공사_역별 수송실적_20181231.csv
2018,월드컵경기장,8,1119,83201,74061,대전교통공사_역별 수송실적_20181231.csv
2018,월드컵경기장,9,1119,80310,72179,대전교통공사_역별 수송실적_20181231.csv
2018,월드컵경기장,10,1119,88554,80409,대전교통공사_역별 수송실적_20181231.csv
2018,월드컵경기장,11,1119,86833,78433,대전교통공사_역별 수송실적_20181231.csv
2018,월드컵경기장,12,1119,85903,76833,대전교통공사_역별 수송실적_20181231.csv
2019,월드컵경기장,1,1119,84298,75279,대전교통공사_역별 수송실적_20191231.csv
2019,월드컵경기장,2,1119,70848,63063,대전교통공사_역별 수송실적_20191231.csv
2019,월드컵경기장,3,1119,85121,76378,대전교통공사_역별 수송실적_20191231.csv
2019,월드컵경기장,4,1119,84046,75878,대전교통공사_역별 수송실적_20191231.csv
2019,월드컵경기장,5,1119,89866,80740,대전교통공사_역별 수송실적_20191231.csv
2019,월드컵경기장,6,1119,85197,77067,대전교통공사_역별 수송실적_20191231.csv
2019,월드컵경기장,7,1119,86009,77778,대전교통공사_역별 수송실적_20191231.csv
2019,월드컵경기장,8,1119,82110,74607,대전교통공사_역별 수송실적_20191231.csv
2019,월드컵경기장,9,1119,79255,72019,대전교통공사_역별 수송실적_20191231.csv
2019,월드컵경기장,10,1119,85848,77291,대전교통공사_역별 수송실적_20191231.csv
2019,월드컵경기장,11,1119,86183,77276,대전교통공사_역별 수송실적_20191231.csv
2019,월드컵경기장,12,1119,87842,78878,대전교통공사_역별 수송실적_20191231.csv
2020,월드컵경기장,1,1119,78014,69632,대전교통공사_역별 수송실적_20200531.csv
2020,월드컵경기장,2,1119,60104,53613,대전교통공사_역별 수송실적_20200531.csv
2020,월드컵경기장,3,1119,41544,37440,대전교통공사_역별 수송실적_20200531.csv
2020,월드컵경기장,4,1119,48933,43818,대전교통공사_역별 수송실적_20200531.csv
2020,월드컵경기장,5,1119,59232,53035,대전교통공사_역별 수송실적_20200531.csv
2020,월드컵경기장,6,1119,60981,54938,대전교통공사_역별 수송실적_20211231.csv
2020,월드컵경기장,7,1119,59033,51973,대전교통공사_역별 수송실적_20211231.csv
2020,월드컵경기장,8,1119,55713,49861,대전교통공사_역별 수송실적_20211231.csv
2020,월드컵경기장,9,1119,54150,49059,대전교통공사_역별 수송실적_20211231.csv
2020,월드컵경기장,10,1119,59474,53408,대전교통공사_역별 수송실적_20211231.csv
2020,월드컵경기장,11,1119,64803,58354,대전교통공사_역별 수송실적_20211231.csv
2020,월드컵경기장,12,1119,56012,50391,대전교통공사_역별 수송실적_20211231.csv
2021,월드컵경기장,1,1119,54857,49598,대전교통공사_역별 수송실적_20211231.csv
2021,월드컵경기장,2,1119,52762,46898,대전교통공사_역별 수송실적_20211231.csv
2021,월드컵경기장,3,1119,65731,58802,대전교통공사_역별 수송실적_20211231.csv
2021,월드컵경기장,4,1119,63280,56947,대전교통공사_역별 수송실적_20211231.csv
2021,월드컵경기장,5,1119,61921,55583,대전교통공사_역별 수송실적_20211231.csv
2021,월드컵경기장,6,1119,65169,58357,대전교통공사_역별 수송실적_20211231.csv
2021,월드컵경기장,7,1119,60901,54283,대전교통공사_역별 수송실적_20211231.csv
2021,월드컵경기장,8,1119,54463,49033,대전교통공사_역별 수송실적_20211231.csv
2021,월드컵경기장,9,1119,59507,53280,대전교통공사_역별 수송실적_20211231.csv
2021,월드컵경기장,10,1119,65309,58788,대전교통공사_역별 수송실적_20211231.csv
2021,월드컵경기장,11,1119,70205,62822,대전교통공사_역별 수송실적_20211231.csv
2021,월드컵경기장,12,1119,69901,62424,대전교통공사_역별 수송실적_20211231.csv
2022,월드컵경기장,1,1119,63818,57261,대전교통공사_역별 수송실적_20221231.csv
2022,월드컵경기장,2,1119,52909,47176,대전교통공사_역별 수송실적_20221231.csv
2022,월드컵경기장,3,1119,62434,55874,대전교통공사_역별 수송실적_20221231.csv
2022,월드컵경기장,4,1119,67213,60348,대전교통공사_역별 수송실적_20221231.csv
2022,월드컵경기장,5,1119,76243,68150,대전교통공사_역별 수송실적_20221231.csv
2022,월드컵경기장,6,1119,82532,75666,대전교통공사_역별 수송실적_20221231.csv
2022,월드컵경기장,7,1119,72427,63952,대전교통공사_역별 수송실적_20221231.csv
2022,월드컵경기장,8,1119,69600,61502,대전교통공사_역별 수송실적_20221231.csv
2022,월드컵경기장,9,1119,70639,62676,대전교통공사_역별 수송실적_20221231.csv
2022,월드컵경기장,10,1119,78864,71452,대전교통공사_역별 수송실적_20221231.csv
2022,월드컵경기장,11,1119,75367,67353,대전교통공사_역별 수송실적_20221231.csv
2022,월드컵경기장,12,1119,79554,71080,대전교통공사_역별 수송실적_20221231.csv
2023,월드컵경기장,1,1119,69527,61469,대전교통공사_역별 수송실적_20231231.csv
2023,월드컵경기장,2,1119,71369,63822,대전교통공사_역별 수송실적_20231231.csv
2023,월드컵경기장,3,1119,79998,71638,대전교통공사_역별 수송실적_20231231.csv
2023,월드컵경기장,4,1119,80552,73690,대전교통공사_역별 수송실적_20231231.csv
2023,월드컵경기장,5,1119,80325,73318,대전교통공사_역별 수송실적_20231231.csv
2023,월드컵경기장,6,1119,87695,82967,대전교통공사_역별 수송실적_20231231.csv
2023,월드컵경기장,7,1119,80133,72876,대전교통공사_역별 수송실적_20231231.csv
2023,월드컵경기장,8,1119,76218,67919,대전교통공사_역별 수송실적_20231231.csv
2023,월드컵경기장,9,1119,76883,69304,대전교통공사_역별 수송실적_20231231.csv
2023,월드컵경기장,10,1119,79986,72411,대전교통공사_역별 수송실적_20231231.csv
2023,월드컵경기장,11,1119,79675,71513,대전교통공사_역별 수송실적_20231231.csv
2023,월드컵경기장,12,1119,80814,71997,대전교통공사_역별 수송실적_20231231.csv
2024,월드컵경기장,1,1119,76417,67793,대전교통공사_역별 수송실적_20241231.csv
2024,월드컵경기장,2,1119,68610,60257,대전교통공사_역별 수송실적_20241231.csv
2024,월드컵경기장,3,1119,79709,71877,대전교통공사_역별 수송실적_20241231.csv
2024,월드컵경기장,4,1119,84230,76189,대전교통공사_역별 수송실적_20241231.csv
2024,월드컵경기장,5,1119,82323,74069,대전교통공사_역별 수송실적_20241231.csv
2024,월드컵경기장,6,1119,78974,70941,대전교통공사_역별 수송실적_20241231.csv
2024,월드컵경기장,7,1119,80181,71439,대전교통공사_역별 수송실적_20241231.csv
2024,월드컵경기장,8,1119,73285,64654,대전교통공사_역별 수송실적_20241231.csv
2024,월드컵경기장,9,1119,74033,67302,대전교통공사_역별 수송실적_20241231.csv
2024,월드컵경기장,10,1119,84869,77021,대전교통공사_역별 수송실적_20241231.csv
2024,월드컵경기장,11,1119,79800,71833,대전교통공사_역별 수송실적_20241231.csv
2024,월드컵경기장,12,1119,79814,72398,대전교통공사_역별 수송실적_20241231.csv
2026,월드컵경기장,1,1119,74215,66672,대전교통공사_역별 수송실적_20260731.csv
2026,월드컵경기장,2,1119,66523,59368,대전교통공사_역별 수송실적_20260731.csv
2026,월드컵경기장,3,1119,85538,77281,대전교통공사_역별 수송실적_20260731.csv
2026,월드컵경기장,4,1119,86090,77264,대전교통공사_역별 수송실적_20260731.csv
2026,월드컵경기장,5,1119,85389,76985,대전교통공사_역별 수송실적_20260731.csv
2026,월드컵경기장,6,1119,81032,73259,대전교통공사_역별 수송실적_20260731.csv
2026,월드컵경기장,7,1119,79608,71758,대전교통공사_역별 수송실적_20260731.csv
2015,월평,1,1114,127089,127454,대전교통공사_역별 수송실적_20151231.csv
2015,월평,2,1114,107032,107703,대전교통공사_역별 수송실적_20151231.csv
2015,월평,3,1114,133727,135359,대전교통공사_역별 수송실적_20151231.csv
2015,월평,4,1114,129564,130619,대전교통공사_역별 수송실적_20151231.csv
2015,월평,5,1114,134787,136242,대전교통공사_역별 수송실적_20151231.csv
2015,월평,6,1114,107483,108160,대전교통공사_역별 수송실적_20151231.csv
2015,월평,7,1114,118653,119459,대전교통공사_역별 수송실적_20151231.csv
2015,월평,8,1114,115531,118290,대전교통공사_역별 수송실적_20151231.csv
2015,월평,9,1114,119221,122414,대전교통공사_역별 수송실적_20151231.csv
2015,월평,10,1114,131450,132780,대전교통공사_역별 수송실적_20151231.csv
2015,월평,11,1114,124736,126776,대전교통공사_역별 수송실적_20151231.csv
2015,월평,12,1114,128357,128383,대전교통공사_역별 수송실적_20151231.csv
2016,월평,1,1114,119586,120921,대전교통공사_역별 수송실적_20161231.csv
2016,월평,2,1114,107472,108235,대전교통공사_역별 수송실적_20161231.csv
2016,월평,3,1114,129122,132421,대전교통공사_역별 수송실적_20161231.csv
2016,월평,4,1114,127436,127994,대전교통공사_역별 수송실적_20161231.csv
2016,월평,5,1114,128766,130565,대전교통공사_역별 수송실적_20161231.csv
2016,월평,6,1114,119019,119690,대전교통공사_역별 수송실적_20161231.csv
2016,월평,7,1114,118861,120200,대전교통공사_역별 수송실적_20161231.csv
2016,월평,8,1114,113451,115772,대전교통공사_역별 수송실적_20161231.csv
2016,월평,9,1114,114402,116842,대전교통공사_역별 수송실적_20161231.csv
2016,월평,10,1114,127531,128915,대전교통공사_역별 수송실적_20161231.csv
2016,월평,11,1114,121931,122000,대전교통공사_역별 수송실적_20161231.csv
2016,월평,12,1114,125843,124627,대전교통공사_역별 수송실적_20161231.csv
2017,월평,1,1114,113393,113190,대전교통공사_역별 수송실적_20171231.csv
2017,월평,2,1114,111380,110027,대전교통공사_역별 수송실적_20171231.csv
2017,월평,3,1114,126850,126717,대전교통공사_역별 수송실적_20171231.csv
2017,월평,4,1114,122417,122253,대전교통공사_역별 수송실적_20171231.csv
2017,월평,5,1114,122572,122581,대전교통공사_역별 수송실적_20171231.csv
2017,월평,6,1114,117804,116371,대전교통공사_역별 수송실적_20171231.csv
2017,월평,7,1114,115095,114017,대전교통공사_역별 수송실적_20171231.csv
2017,월평,8,1114,111878,111524,대전교통공사_역별 수송실적_20171231.csv
2017,월평,9,1114,121254,120192,대전교통공사_역별 수송실적_20171231.csv
2017,월평,10,1114,114044,113713,대전교통공사_역별 수송실적_20171231.csv
2017,월평,11,1114,120889,119746,대전교통공사_역별 수송실적_20171231.csv
2017,월평,12,1114,123603,122708,대전교통공사_역별 수송실적_20171231.csv
2018,월평,1,1114,116077,115567,대전교통공사_역별 수송실적_20181231.csv
2018,월평,2,1114,101236,100100,대전교통공사_역별 수송실적_20181231.csv
2018,월평,3,1114,124028,124205,대전교통공사_역별 수송실적_20181231.csv
2018,월평,4,1114,119456,120292,대전교통공사_역별 수송실적_20181231.csv
2018,월평,5,1114,124932,124839,대전교통공사_역별 수송실적_20181231.csv
2018,월평,6,1114,116383,116097,대전교통공사_역별 수송실적_20181231.csv
2018,월평,7,1114,115310,114757,대전교통공사_역별 수송실적_20181231.csv
2018,월평,8,1114,109687,109951,대전교통공사_역별 수송실적_20181231.csv
2018,월평,9,1114,111065,112132,대전교통공사_역별 수송실적_20181231.csv
2018,월평,10,1114,124879,124122,대전교통공사_역별 수송실적_20181231.csv
2018,월평,11,1114,122999,122308,대전교통공사_역별 수송실적_20181231.csv
2018,월평,12,1114,121938,122609,대전교통공사_역별 수송실적_20181231.csv
2019,월평,1,1114,121073,120404,대전교통공사_역별 수송실적_20191231.csv
2019,월평,2,1114,100303,100049,대전교통공사_역별 수송실적_20191231.csv
2019,월평,3,1114,123159,123643,대전교통공사_역별 수송실적_20191231.csv
2019,월평,4,1114,120282,120802,대전교통공사_역별 수송실적_20191231.csv
2019,월평,5,1114,127845,126821,대전교통공사_역별 수송실적_20191231.csv
2019,월평,6,1114,115361,115378,대전교통공사_역별 수송실적_20191231.csv
2019,월평,7,1114,116514,115353,대전교통공사_역별 수송실적_20191231.csv
2019,월평,8,1114,110261,110668,대전교통공사_역별 수송실적_20191231.csv
2019,월평,9,1114,112115,113111,대전교통공사_역별 수송실적_20191231.csv
2019,월평,10,1114,127272,125905,대전교통공사_역별 수송실적_20191231.csv
2019,월평,11,1114,121832,120742,대전교통공사_역별 수송실적_20191231.csv
2019,월평,12,1114,125812,124756,대전교통공사_역별 수송실적_20191231.csv
2020,월평,1,1114,112871,112888,대전교통공사_역별 수송실적_20200531.csv
2020,월평,2,1114,85100,84009,대전교통공사_역별 수송실적_20200531.csv
2020,월평,3,1114,52019,51219,대전교통공사_역별 수송실적_20200531.csv
2020,월평,4,1114,63064,62184,대전교통공사_역별 수송실적_20200531.csv
2020,월평,5,1114,74847,74260,대전교통공사_역별 수송실적_20200531.csv
2020,월평,6,1114,72835,71479,대전교통공사_역별 수송실적_20211231.csv
2020,월평,7,1114,72248,69889,대전교통공사_역별 수송실적_20211231.csv
2020,월평,8,1114,68898,68244,대전교통공사_역별 수송실적_20211231.csv
2020,월평,9,1114,68327,66381,대전교통공사_역별 수송실적_20211231.csv
2020,월평,10,1114,74892,74432,대전교통공사_역별 수송실적_20211231.csv
2020,월평,11,1114,80699,79627,대전교통공사_역별 수송실적_20211231.csv
2020,월평,12,1114,71526,71208,대전교통공사_역별 수송실적_20211231.csv
2021,월평,1,1114,70643,70540,대전교통공사_역별 수송실적_20211231.csv
2021,월평,2,1114,69008,68001,대전교통공사_역별 수송실적_20211231.csv
2021,월평,3,1114,85431,84648,대전교통공사_역별 수송실적_20211231.csv
2021,월평,4,1114,80709,80411,대전교통공사_역별 수송실적_20211231.csv
2021,월평,5,1114,80695,80353,대전교통공사_역별 수송실적_20211231.csv
2021,월평,6,1114,79523,79033,대전교통공사_역별 수송실적_20211231.csv
2021,월평,7,1114,74366,74975,대전교통공사_역별 수송실적_20211231.csv
2021,월평,8,1114,67858,68468,대전교통공사_역별 수송실적_20211231.csv
2021,월평,9,1114,73882,73654,대전교통공사_역별 수송실적_20211231.csv
2021,월평,10,1114,82468,82031,대전교통공사_역별 수송실적_20211231.csv
2021,월평,11,1114,87229,86239,대전교통공사_역별 수송실적_20211231.csv
2021,월평,12,1114,87011,86342,대전교통공사_역별 수송실적_20211231.csv
2022,월평,1,1114,81332,80332,대전교통공사_역별 수송실적_20221231.csv
2022,월평,2,1114,66201,67069,대전교통공사_역별 수송실적_20221231.csv
2022,월평,3,1114,79843,80434,대전교통공사_역별 수송실적_20221231.csv
2022,월평,4,1114,87536,86478,대전교통공사_역별 수송실적_20221231.csv
2022,월평,5,1114,97959,98749,대전교통공사_역별 수송실적_20221231.csv
2022,월평,6,1114,92011,91316,대전교통공사_역별 수송실적_20221231.csv
2022,월평,7,1114,91193,90629,대전교통공사_역별 수송실적_20221231.csv
2022,월평,8,1114,86121,85961,대전교통공사_역별 수송실적_20221231.csv
2022,월평,9,1114,93274,93436,대전교통공사_역별 수송실적_20221231.csv
2022,월평,10,1114,100179,99850,대전교통공사_역별 수송실적_20221231.csv
2022,월평,11,1114,97883,96946,대전교통공사_역별 수송실적_20221231.csv
2022,월평,12,1114,101189,99734,대전교통공사_역별 수송실적_20221231.csv
2023,월평,1,1114,90923,91809,대전교통공사_역별 수송실적_20231231.csv
2023,월평,2,1114,90190,89710,대전교통공사_역별 수송실적_20231231.csv
2023,월평,3,1114,105667,105488,대전교통공사_역별 수송실적_20231231.csv
2023,월평,4,1114,99054,99478,대전교통공사_역별 수송실적_20231231.csv
2023,월평,5,1114,102462,102481,대전교통공사_역별 수송실적_20231231.csv
2023,월평,6,1114,98582,96424,대전교통공사_역별 수송실적_20231231.csv
2023,월평,7,1114,95386,94719,대전교통공사_역별 수송실적_20231231.csv
2023,월평,8,1114,96725,95873,대전교통공사_역별 수송실적_20231231.csv
2023,월평,9,1114,97141,95771,대전교통공사_역별 수송실적_20231231.csv
2023,월평,10,1114,102180,103989,대전교통공사_역별 수송실적_20231231.csv
2023,월평,11,1114,101376,101398,대전교통공사_역별 수송실적_20231231.csv
2023,월평,12,1114,103117,102141,대전교통공사_역별 수송실적_20231231.csv
2024,월평,1,1114,100937,100648,대전교통공사_역별 수송실적_20241231.csv
2024,월평,2,1114,92162,91661,대전교통공사_역별 수송실적_20241231.csv
2024,월평,3,1114,105402,106204,대전교통공사_역별 수송실적_20241231.csv
2024,월평,4,1114,103937,104849,대전교통공사_역별 수송실적_20241231.csv
2024,월평,5,1114,107072,106854,대전교통공사_역별 수송실적_20241231.csv
2024,월평,6,1114,97483,97642,대전교통공사_역별 수송실적_20241231.csv
2024,월평,7,1114,99813,99336,대전교통공사_역별 수송실적_20241231.csv
2024,월평,8,1114,96776,97672,대전교통공사_역별 수송실적_20241231.csv
2024,월평,9,1114,93568,95596,대전교통공사_역별 수송실적_20241231.csv
2024,월평,10,1114,103284,104021,대전교통공사_역별 수송실적_20241231.csv
2024,월평,11,1114,104262,105763,대전교통공사_역별 수송실적_20241231.csv
2024,월평,12,1114,102548,104201,대전교통공사_역별 수송실적_20241231.csv
2026,월평,1,1114,100469,102363,대전교통공사_역별 수송실적_20260731.csv
2026,월평,2,1114,90319,91903,대전교통공사_역별 수송실적_20260731.csv
2026,월평,3,1114,112145,115205,대전교통공사_역별 수송실적_20260731.csv
2026,월평,4,1114,115369,116617,대전교통공사_역별 수송실적_20260731.csv
2026,월평,5,1114,112882,116174,대전교통공사_역별 수송실적_20260731.csv
2026,월평,6,1114,104414,106689,대전교통공사_역별 수송실적_20260731.csv
2026,월평,7,1114,101855,102963,대전교통공사_역별 수송실적_20260731.csv
2015,유성온천,1,1116,283472,280853,대전교통공사_역별 수송실적_20151231.csv
2015,유성온천,2,1116,240865,238714,대전교통공사_역별 수송실적_20151231.csv
2015,유성온천,3,1116,301464,298042,대전교통공사_역별 수송실적_20151231.csv
2015,유성온천,4,1116,288470,286147,대전교통공사_역별 수송실적_20151231.csv
2015,유성온천,5,1116,302588,303999,대전교통공사_역별 수송실적_20151231.csv
2015,유성온천,6,1116,226529,223823,대전교통공사_역별 수송실적_20151231.csv
2015,유성온천,7,1116,257817,254990,대전교통공사_역별 수송실적_20151231.csv
